Date,State,StateABV,stateFIPS,Total Cases,Total Deaths,Population,New Cases,New Deaths,%Cases,%Deaths,log(Total Cases),log(Total Deaths),log(New Cases),log(New Deaths)
2020-03-29,Montana,MT,30,161,1,1068778.0,14,0,0.015,0.0,5.081,0.0,2.639,-inf
2020-03-30,Montana,MT,30,177,4,1068778.0,16,3,0.017,0.0,5.176,1.386,2.773,1.099
2020-03-31,Montana,MT,30,198,5,1068778.0,21,1,0.019,0.0,5.288,1.609,3.045,0.0
2020-04-01,Montana,MT,30,219,5,1068778.0,21,0,0.02,0.0,5.389,1.609,3.045,-inf
2020-04-02,Montana,MT,30,241,5,1068778.0,22,0,0.023,0.0,5.485,1.609,3.091,-inf
2020-04-03,Montana,MT,30,262,5,1068778.0,21,0,0.025,0.0,5.568,1.609,3.045,-inf
2020-04-04,Montana,MT,30,281,6,1068778.0,19,1,0.026,0.001,5.638,1.792,2.944,0.0
2020-04-05,Montana,MT,30,298,6,1068778.0,17,0,0.028,0.001,5.697,1.792,2.833,-inf
2020-04-06,Montana,MT,30,319,6,1068778.0,21,0,0.03,0.001,5.765,1.792,3.045,-inf
2020-04-07,Montana,MT,30,319,6,1068778.0,0,0,0.03,0.001,5.765,1.792,-inf,-inf
2020-04-08,Montana,MT,30,332,6,1068778.0,13,0,0.031,0.001,5.805,1.792,2.565,-inf
2020-04-09,Montana,MT,30,354,6,1068778.0,22,0,0.033,0.001,5.869,1.792,3.091,-inf
2020-04-10,Montana,MT,30,365,6,1068778.0,11,0,0.034,0.001,5.9,1.792,2.398,-inf
2020-04-11,Montana,MT,30,377,6,1068778.0,12,0,0.035,0.001,5.932,1.792,2.485,-inf
2020-04-12,Montana,MT,30,387,6,1068778.0,10,0,0.036,0.001,5.958,1.792,2.303,-inf
2020-04-13,Montana,MT,30,394,7,1068778.0,7,1,0.037,0.001,5.976,1.946,1.946,0.0
2020-04-14,Montana,MT,30,399,7,1068778.0,5,0,0.037,0.001,5.989,1.946,1.609,-inf
2020-04-15,Montana,MT,30,404,7,1068778.0,5,0,0.038,0.001,6.001,1.946,1.609,-inf
2020-04-16,Montana,MT,30,415,7,1068778.0,11,0,0.039,0.001,6.028,1.946,2.398,-inf
2020-04-17,Montana,MT,30,422,8,1068778.0,7,1,0.039,0.001,6.045,2.079,1.946,0.0
2020-04-18,Montana,MT,30,426,10,1068778.0,4,2,0.04,0.001,6.054,2.303,1.386,0.693
2020-04-19,Montana,MT,30,433,10,1068778.0,7,0,0.041,0.001,6.071,2.303,1.946,-inf
2020-04-20,Montana,MT,30,433,12,1068778.0,0,2,0.041,0.001,6.071,2.485,-inf,0.693
2020-04-21,Montana,MT,30,437,12,1068778.0,4,0,0.041,0.001,6.08,2.485,1.386,-inf
2020-04-22,Montana,MT,30,439,14,1068778.0,2,2,0.041,0.001,6.084,2.639,0.693,0.693
2020-04-23,Montana,MT,30,442,14,1068778.0,3,0,0.041,0.001,6.091,2.639,1.099,-inf
2020-04-24,Montana,MT,30,444,14,1068778.0,2,0,0.042,0.001,6.096,2.639,0.693,-inf
2020-04-25,Montana,MT,30,445,14,1068778.0,1,0,0.042,0.001,6.098,2.639,0.0,-inf
2020-04-26,Montana,MT,30,448,14,1068778.0,3,0,0.042,0.001,6.105,2.639,1.099,-inf
2020-04-27,Montana,MT,30,449,14,1068778.0,1,0,0.042,0.001,6.107,2.639,0.0,-inf
2020-04-28,Montana,MT,30,451,15,1068778.0,2,1,0.042,0.001,6.111,2.708,0.693,0.0
2020-04-29,Montana,MT,30,451,16,1068778.0,0,1,0.042,0.001,6.111,2.773,-inf,0.0
2020-04-30,Montana,MT,30,452,16,1068778.0,1,0,0.042,0.001,6.114,2.773,0.0,-inf
2020-05-01,Montana,MT,30,452,16,1068778.0,0,0,0.042,0.001,6.114,2.773,-inf,-inf
2020-05-02,Montana,MT,30,454,16,1068778.0,2,0,0.042,0.001,6.118,2.773,0.693,-inf
2020-05-03,Montana,MT,30,454,16,1068778.0,0,0,0.042,0.001,6.118,2.773,-inf,-inf
2020-05-04,Montana,MT,30,456,16,1068778.0,2,0,0.043,0.001,6.122,2.773,0.693,-inf
2020-05-05,Montana,MT,30,456,16,1068778.0,0,0,0.043,0.001,6.122,2.773,-inf,-inf
2020-05-06,Montana,MT,30,456,16,1068778.0,0,0,0.043,0.001,6.122,2.773,-inf,-inf
2020-05-07,Montana,MT,30,456,16,1068778.0,0,0,0.043,0.001,6.122,2.773,-inf,-inf
2020-05-08,Montana,MT,30,458,16,1068778.0,2,0,0.043,0.001,6.127,2.773,0.693,-inf
2020-05-09,Montana,MT,30,458,16,1068778.0,0,0,0.043,0.001,6.127,2.773,-inf,-inf
2020-05-10,Montana,MT,30,458,16,1068778.0,0,0,0.043,0.001,6.127,2.773,-inf,-inf
2020-05-11,Montana,MT,30,459,16,1068778.0,1,0,0.043,0.001,6.129,2.773,0.0,-inf
2020-05-12,Montana,MT,30,461,16,1068778.0,2,0,0.043,0.001,6.133,2.773,0.693,-inf
2020-05-13,Montana,MT,30,462,16,1068778.0,1,0,0.043,0.001,6.136,2.773,0.0,-inf
2020-05-14,Montana,MT,30,462,16,1068778.0,0,0,0.043,0.001,6.136,2.773,-inf,-inf
2020-05-15,Montana,MT,30,466,16,1068778.0,4,0,0.044,0.001,6.144,2.773,1.386,-inf
2020-05-16,Montana,MT,30,468,16,1068778.0,2,0,0.044,0.001,6.148,2.773,0.693,-inf
2020-05-17,Montana,MT,30,468,16,1068778.0,0,0,0.044,0.001,6.148,2.773,-inf,-inf
2020-05-18,Montana,MT,30,470,16,1068778.0,2,0,0.044,0.001,6.153,2.773,0.693,-inf
2020-05-19,Montana,MT,30,471,16,1068778.0,1,0,0.044,0.001,6.155,2.773,0.0,-inf
2020-05-20,Montana,MT,30,478,16,1068778.0,7,0,0.045,0.001,6.17,2.773,1.946,-inf
2020-05-21,Montana,MT,30,479,16,1068778.0,1,0,0.045,0.001,6.172,2.773,0.0,-inf
2020-05-22,Montana,MT,30,479,16,1068778.0,0,0,0.045,0.001,6.172,2.773,-inf,-inf
2020-05-23,Montana,MT,30,479,16,1068778.0,0,0,0.045,0.001,6.172,2.773,-inf,-inf
2020-05-24,Montana,MT,30,479,16,1068778.0,0,0,0.045,0.001,6.172,2.773,-inf,-inf
2020-05-25,Montana,MT,30,479,16,1068778.0,0,0,0.045,0.001,6.172,2.773,-inf,-inf
2020-05-26,Montana,MT,30,479,17,1068778.0,0,1,0.045,0.002,6.172,2.833,-inf,0.0
2020-05-27,Montana,MT,30,481,17,1068778.0,2,0,0.045,0.002,6.176,2.833,0.693,-inf
2020-05-28,Montana,MT,30,485,17,1068778.0,4,0,0.045,0.002,6.184,2.833,1.386,-inf
2020-05-29,Montana,MT,30,493,17,1068778.0,8,0,0.046,0.002,6.201,2.833,2.079,-inf
2020-05-30,Montana,MT,30,505,17,1068778.0,12,0,0.047,0.002,6.225,2.833,2.485,-inf
2020-05-31,Montana,MT,30,515,17,1068778.0,10,0,0.048,0.002,6.244,2.833,2.303,-inf
2020-06-01,Montana,MT,30,519,17,1068778.0,4,0,0.049,0.002,6.252,2.833,1.386,-inf
2020-06-02,Montana,MT,30,523,17,1068778.0,4,0,0.049,0.002,6.26,2.833,1.386,-inf
2020-06-03,Montana,MT,30,525,17,1068778.0,2,0,0.049,0.002,6.263,2.833,0.693,-inf
2020-06-04,Montana,MT,30,537,17,1068778.0,12,0,0.05,0.002,6.286,2.833,2.485,-inf
2020-06-05,Montana,MT,30,539,18,1068778.0,2,1,0.05,0.002,6.29,2.89,0.693,0.0
2020-06-06,Montana,MT,30,540,18,1068778.0,1,0,0.051,0.002,6.292,2.89,0.0,-inf
2020-06-07,Montana,MT,30,545,18,1068778.0,5,0,0.051,0.002,6.301,2.89,1.609,-inf
2020-06-08,Montana,MT,30,548,18,1068778.0,3,0,0.051,0.002,6.306,2.89,1.099,-inf
2020-06-09,Montana,MT,30,554,18,1068778.0,6,0,0.052,0.002,6.317,2.89,1.792,-inf
2020-06-10,Montana,MT,30,561,18,1068778.0,7,0,0.052,0.002,6.33,2.89,1.946,-inf
2020-06-11,Montana,MT,30,563,18,1068778.0,2,0,0.053,0.002,6.333,2.89,0.693,-inf
2020-06-12,Montana,MT,30,573,18,1068778.0,10,0,0.054,0.002,6.351,2.89,2.303,-inf
2020-06-13,Montana,MT,30,588,18,1068778.0,15,0,0.055,0.002,6.377,2.89,2.708,-inf
2020-06-14,Montana,MT,30,601,19,1068778.0,13,1,0.056,0.002,6.399,2.944,2.565,0.0
2020-06-15,Montana,MT,30,609,19,1068778.0,8,0,0.057,0.002,6.412,2.944,2.079,-inf
2020-06-16,Montana,MT,30,614,19,1068778.0,5,0,0.057,0.002,6.42,2.944,1.609,-inf
2020-06-17,Montana,MT,30,630,20,1068778.0,16,1,0.059,0.002,6.446,2.996,2.773,0.0
2020-06-18,Montana,MT,30,655,20,1068778.0,25,0,0.061,0.002,6.485,2.996,3.219,-inf
2020-06-19,Montana,MT,30,666,20,1068778.0,11,0,0.062,0.002,6.501,2.996,2.398,-inf
2020-06-20,Montana,MT,30,698,20,1068778.0,32,0,0.065,0.002,6.548,2.996,3.466,-inf
2020-06-21,Montana,MT,30,717,20,1068778.0,19,0,0.067,0.002,6.575,2.996,2.944,-inf
2020-06-22,Montana,MT,30,734,21,1068778.0,17,1,0.069,0.002,6.599,3.045,2.833,0.0
2020-06-23,Montana,MT,30,743,21,1068778.0,9,0,0.07,0.002,6.611,3.045,2.197,-inf
2020-06-24,Montana,MT,30,766,21,1068778.0,23,0,0.072,0.002,6.641,3.045,3.135,-inf
2020-06-25,Montana,MT,30,803,21,1068778.0,37,0,0.075,0.002,6.688,3.045,3.611,-inf
2020-06-26,Montana,MT,30,829,22,1068778.0,26,1,0.078,0.002,6.72,3.091,3.258,0.0
2020-06-27,Montana,MT,30,852,22,1068778.0,23,0,0.08,0.002,6.748,3.091,3.135,-inf
2020-06-28,Montana,MT,30,863,22,1068778.0,11,0,0.081,0.002,6.76,3.091,2.398,-inf
2020-06-29,Montana,MT,30,919,22,1068778.0,56,0,0.086,0.002,6.823,3.091,4.025,-inf
2020-06-30,Montana,MT,30,967,22,1068778.0,48,0,0.09,0.002,6.874,3.091,3.871,-inf
2020-07-01,Montana,MT,30,1016,22,1068778.0,49,0,0.095,0.002,6.924,3.091,3.892,-inf
2020-07-02,Montana,MT,30,1083,22,1068778.0,67,0,0.101,0.002,6.987,3.091,4.205,-inf
2020-07-03,Montana,MT,30,1128,23,1068778.0,45,1,0.106,0.002,7.028,3.135,3.807,0.0
2020-07-04,Montana,MT,30,1167,23,1068778.0,39,0,0.109,0.002,7.062,3.135,3.664,-inf
2020-07-05,Montana,MT,30,1212,23,1068778.0,45,0,0.113,0.002,7.1,3.135,3.807,-inf
2020-07-06,Montana,MT,30,1249,23,1068778.0,37,0,0.117,0.002,7.13,3.135,3.611,-inf
2020-07-07,Montana,MT,30,1327,23,1068778.0,78,0,0.124,0.002,7.191,3.135,4.357,-inf
2020-07-08,Montana,MT,30,1371,23,1068778.0,44,0,0.128,0.002,7.223,3.135,3.784,-inf
2020-07-09,Montana,MT,30,1466,25,1068778.0,95,2,0.137,0.002,7.29,3.219,4.554,0.693
2020-07-10,Montana,MT,30,1593,28,1068778.0,127,3,0.149,0.003,7.373,3.332,4.844,1.099
2020-07-11,Montana,MT,30,1677,29,1068778.0,84,1,0.157,0.003,7.425,3.367,4.431,0.0
2020-07-12,Montana,MT,30,1758,29,1068778.0,81,0,0.164,0.003,7.472,3.367,4.394,-inf
2020-07-13,Montana,MT,30,1908,32,1068778.0,150,3,0.179,0.003,7.554,3.466,5.011,1.099
2020-07-14,Montana,MT,30,2038,34,1068778.0,130,2,0.191,0.003,7.62,3.526,4.868,0.693
2020-07-15,Montana,MT,30,2149,34,1068778.0,111,0,0.201,0.003,7.673,3.526,4.71,-inf
2020-07-16,Montana,MT,30,2265,35,1068778.0,116,1,0.212,0.003,7.725,3.555,4.754,0.0
2020-07-17,Montana,MT,30,2383,37,1068778.0,118,2,0.223,0.003,7.776,3.611,4.771,0.693
2020-07-18,Montana,MT,30,2471,37,1068778.0,88,0,0.231,0.003,7.812,3.611,4.477,-inf
2020-07-19,Montana,MT,30,2533,37,1068778.0,62,0,0.237,0.003,7.837,3.611,4.127,-inf
2020-07-20,Montana,MT,30,2640,39,1068778.0,107,2,0.247,0.004,7.879,3.664,4.673,0.693
2020-07-21,Montana,MT,30,2741,40,1068778.0,101,1,0.256,0.004,7.916,3.689,4.615,0.0
2020-07-22,Montana,MT,30,2840,42,1068778.0,99,2,0.266,0.004,7.952,3.738,4.595,0.693
2020-07-23,Montana,MT,30,2924,43,1068778.0,84,1,0.274,0.004,7.981,3.761,4.431,0.0
2020-07-24,Montana,MT,30,3113,46,1068778.0,189,3,0.291,0.004,8.043,3.829,5.242,1.099
2020-07-25,Montana,,30,3260,46,,147,0,,,8.089,3.829,4.99,-inf
2020-02-17,Nebraska,NE,31,10,0,1934408.0,0,0,0.001,0.0,2.303,-inf,-inf,-inf
2020-02-18,Nebraska,NE,31,10,0,1934408.0,0,0,0.001,0.0,2.303,-inf,-inf,-inf
2020-02-19,Nebraska,NE,31,10,0,1934408.0,0,0,0.001,0.0,2.303,-inf,-inf,-inf
2020-02-20,Nebraska,NE,31,11,0,1934408.0,1,0,0.001,0.0,2.398,-inf,0.0,-inf
2020-02-21,Nebraska,NE,31,11,0,1934408.0,0,0,0.001,0.0,2.398,-inf,-inf,-inf
2020-02-22,Nebraska,NE,31,11,0,1934408.0,0,0,0.001,0.0,2.398,-inf,-inf,-inf
2020-02-23,Nebraska,NE,31,11,0,1934408.0,0,0,0.001,0.0,2.398,-inf,-inf,-inf
2020-02-24,Nebraska,NE,31,12,0,1934408.0,1,0,0.001,0.0,2.485,-inf,0.0,-inf
2020-02-25,Nebraska,NE,31,13,0,1934408.0,1,0,0.001,0.0,2.565,-inf,0.0,-inf
2020-02-26,Nebraska,NE,31,13,0,1934408.0,0,0,0.001,0.0,2.565,-inf,-inf,-inf
2020-02-27,Nebraska,NE,31,13,0,1934408.0,0,0,0.001,0.0,2.565,-inf,-inf,-inf
2020-02-28,Nebraska,NE,31,13,0,1934408.0,0,0,0.001,0.0,2.565,-inf,-inf,-inf
2020-02-29,Nebraska,NE,31,13,0,1934408.0,0,0,0.001,0.0,2.565,-inf,-inf,-inf
2020-03-01,Nebraska,NE,31,13,0,1934408.0,0,0,0.001,0.0,2.565,-inf,-inf,-inf
2020-03-02,Nebraska,NE,31,13,0,1934408.0,0,0,0.001,0.0,2.565,-inf,-inf,-inf
2020-03-03,Nebraska,NE,31,13,0,1934408.0,0,0,0.001,0.0,2.565,-inf,-inf,-inf
2020-03-04,Nebraska,NE,31,13,0,1934408.0,0,0,0.001,0.0,2.565,-inf,-inf,-inf
2020-03-05,Nebraska,NE,31,13,0,1934408.0,0,0,0.001,0.0,2.565,-inf,-inf,-inf
2020-03-06,Nebraska,NE,31,14,0,1934408.0,1,0,0.001,0.0,2.639,-inf,0.0,-inf
2020-03-07,Nebraska,NE,31,14,0,1934408.0,0,0,0.001,0.0,2.639,-inf,-inf,-inf
2020-03-08,Nebraska,NE,31,16,0,1934408.0,2,0,0.001,0.0,2.773,-inf,0.693,-inf
2020-03-09,Nebraska,NE,31,16,0,1934408.0,0,0,0.001,0.0,2.773,-inf,-inf,-inf
2020-03-10,Nebraska,NE,31,17,0,1934408.0,1,0,0.001,0.0,2.833,-inf,0.0,-inf
2020-03-11,Nebraska,NE,31,23,0,1934408.0,6,0,0.001,0.0,3.135,-inf,1.792,-inf
2020-03-12,Nebraska,NE,31,24,0,1934408.0,1,0,0.001,0.0,3.178,-inf,0.0,-inf
2020-03-13,Nebraska,NE,31,27,0,1934408.0,3,0,0.001,0.0,3.296,-inf,1.099,-inf
2020-03-14,Nebraska,NE,31,29,0,1934408.0,2,0,0.001,0.0,3.367,-inf,0.693,-inf
2020-03-15,Nebraska,NE,31,31,0,1934408.0,2,0,0.002,0.0,3.434,-inf,0.693,-inf
2020-03-16,Nebraska,NE,31,33,0,1934408.0,2,0,0.002,0.0,3.497,-inf,0.693,-inf
2020-03-17,Nebraska,NE,31,36,0,1934408.0,3,0,0.002,0.0,3.584,-inf,1.099,-inf
2020-03-18,Nebraska,NE,31,43,0,1934408.0,7,0,0.002,0.0,3.761,-inf,1.946,-inf
2020-03-19,Nebraska,NE,31,47,0,1934408.0,4,0,0.002,0.0,3.85,-inf,1.386,-inf
2020-03-20,Nebraska,NE,31,53,0,1934408.0,6,0,0.003,0.0,3.97,-inf,1.792,-inf
2020-03-21,Nebraska,NE,31,61,0,1934408.0,8,0,0.003,0.0,4.111,-inf,2.079,-inf
2020-03-22,Nebraska,NE,31,62,0,1934408.0,1,0,0.003,0.0,4.127,-inf,0.0,-inf
2020-03-23,Nebraska,NE,31,73,0,1934408.0,11,0,0.004,0.0,4.29,-inf,2.398,-inf
2020-03-24,Nebraska,NE,31,77,0,1934408.0,4,0,0.004,0.0,4.344,-inf,1.386,-inf
2020-03-25,Nebraska,NE,31,84,0,1934408.0,7,0,0.004,0.0,4.431,-inf,1.946,-inf
2020-03-26,Nebraska,NE,31,91,0,1934408.0,7,0,0.005,0.0,4.511,-inf,1.946,-inf
2020-03-27,Nebraska,NE,31,102,2,1934408.0,11,2,0.005,0.0,4.625,0.693,2.398,0.693
2020-03-28,Nebraska,NE,31,122,2,1934408.0,20,0,0.006,0.0,4.804,0.693,2.996,-inf
2020-03-29,Nebraska,NE,31,138,2,1934408.0,16,0,0.007,0.0,4.927,0.693,2.773,-inf
2020-03-30,Nebraska,NE,31,185,3,1934408.0,47,1,0.01,0.0,5.22,1.099,3.85,0.0
2020-03-31,Nebraska,NE,31,199,4,1934408.0,14,1,0.01,0.0,5.293,1.386,2.639,0.0
2020-04-01,Nebraska,NE,31,249,5,1934408.0,50,1,0.013,0.0,5.517,1.609,3.912,0.0
2020-04-02,Nebraska,NE,31,273,6,1934408.0,24,1,0.014,0.0,5.609,1.792,3.178,0.0
2020-04-03,Nebraska,NE,31,297,6,1934408.0,24,0,0.015,0.0,5.694,1.792,3.178,-inf
2020-04-04,Nebraska,NE,31,339,8,1934408.0,42,2,0.018,0.0,5.826,2.079,3.738,0.693
2020-04-05,Nebraska,NE,31,377,8,1934408.0,38,0,0.019,0.0,5.932,2.079,3.638,-inf
2020-04-06,Nebraska,NE,31,438,10,1934408.0,61,2,0.023,0.001,6.082,2.303,4.111,0.693
2020-04-07,Nebraska,NE,31,491,12,1934408.0,53,2,0.025,0.001,6.196,2.485,3.97,0.693
2020-04-08,Nebraska,NE,31,538,14,1934408.0,47,2,0.028,0.001,6.288,2.639,3.85,0.693
2020-04-09,Nebraska,NE,31,594,15,1934408.0,56,1,0.031,0.001,6.387,2.708,4.025,0.0
2020-04-10,Nebraska,NE,31,678,18,1934408.0,84,3,0.035,0.001,6.519,2.89,4.431,1.099
2020-04-11,Nebraska,NE,31,718,18,1934408.0,40,0,0.037,0.001,6.576,2.89,3.689,-inf
2020-04-12,Nebraska,NE,31,805,18,1934408.0,87,0,0.042,0.001,6.691,2.89,4.466,-inf
2020-04-13,Nebraska,NE,31,870,19,1934408.0,65,1,0.045,0.001,6.768,2.944,4.174,0.0
2020-04-14,Nebraska,NE,31,930,21,1934408.0,60,2,0.048,0.001,6.835,3.045,4.094,0.693
2020-04-15,Nebraska,NE,31,994,22,1934408.0,64,1,0.051,0.001,6.902,3.091,4.159,0.0
2020-04-16,Nebraska,NE,31,1094,24,1934408.0,100,2,0.057,0.001,6.998,3.178,4.605,0.693
2020-04-17,Nebraska,NE,31,1216,24,1934408.0,122,0,0.063,0.001,7.103,3.178,4.804,-inf
2020-04-18,Nebraska,NE,31,1348,28,1934408.0,132,4,0.07,0.001,7.206,3.332,4.883,1.386
2020-04-19,Nebraska,NE,31,1473,28,1934408.0,125,0,0.076,0.001,7.295,3.332,4.828,-inf
2020-04-20,Nebraska,NE,31,1646,33,1934408.0,173,5,0.085,0.002,7.406,3.497,5.153,1.609
2020-04-21,Nebraska,NE,31,1726,38,1934408.0,80,5,0.089,0.002,7.454,3.638,4.382,1.609
2020-04-22,Nebraska,NE,31,1826,42,1934408.0,100,4,0.094,0.002,7.51,3.738,4.605,1.386
2020-04-23,Nebraska,NE,31,2190,46,1934408.0,364,4,0.113,0.002,7.692,3.829,5.897,1.386
2020-04-24,Nebraska,NE,31,2474,50,1934408.0,284,4,0.128,0.003,7.814,3.912,5.649,1.386
2020-04-25,Nebraska,NE,31,2898,52,1934408.0,424,2,0.15,0.003,7.972,3.951,6.05,0.693
2020-04-26,Nebraska,NE,31,3126,54,1934408.0,228,2,0.162,0.003,8.048,3.989,5.429,0.693
2020-04-27,Nebraska,NE,31,3487,54,1934408.0,361,0,0.18,0.003,8.157,3.989,5.889,-inf
2020-04-28,Nebraska,NE,31,3613,56,1934408.0,126,2,0.187,0.003,8.192,4.025,4.836,0.693
2020-04-29,Nebraska,NE,31,3876,67,1934408.0,263,11,0.2,0.003,8.263,4.205,5.572,2.398
2020-04-30,Nebraska,NE,31,4332,70,1934408.0,456,3,0.224,0.004,8.374,4.248,6.122,1.099
2020-05-01,Nebraska,NE,31,4838,72,1934408.0,506,2,0.25,0.004,8.484,4.277,6.227,0.693
2020-05-02,Nebraska,NE,31,5332,75,1934408.0,494,3,0.276,0.004,8.581,4.317,6.203,1.099
2020-05-03,Nebraska,NE,31,5686,77,1934408.0,354,2,0.294,0.004,8.646,4.344,5.869,0.693
2020-05-04,Nebraska,NE,31,6123,78,1934408.0,437,1,0.317,0.004,8.72,4.357,6.08,0.0
2020-05-05,Nebraska,NE,31,6442,81,1934408.0,319,3,0.333,0.004,8.771,4.394,5.765,1.099
2020-05-06,Nebraska,NE,31,6771,85,1934408.0,329,4,0.35,0.004,8.82,4.443,5.796,1.386
2020-05-07,Nebraska,NE,31,7190,91,1934408.0,419,6,0.372,0.005,8.88,4.511,6.038,1.792
2020-05-08,Nebraska,NE,31,7830,92,1934408.0,640,1,0.405,0.005,8.966,4.522,6.461,0.0
2020-05-09,Nebraska,NE,31,8233,95,1934408.0,403,3,0.426,0.005,9.016,4.554,5.999,1.099
2020-05-10,Nebraska,NE,31,8328,97,1934408.0,95,2,0.431,0.005,9.027,4.575,4.554,0.693
2020-05-11,Nebraska,NE,31,8575,99,1934408.0,247,2,0.443,0.005,9.057,4.595,5.509,0.693
2020-05-12,Nebraska,NE,31,8732,102,1934408.0,157,3,0.451,0.005,9.075,4.625,5.056,1.099
2020-05-13,Nebraska,NE,31,9072,106,1934408.0,340,4,0.469,0.005,9.113,4.663,5.829,1.386
2020-05-14,Nebraska,NE,31,9411,117,1934408.0,339,11,0.487,0.006,9.15,4.762,5.826,2.398
2020-05-15,Nebraska,NE,31,9766,122,1934408.0,355,5,0.505,0.006,9.187,4.804,5.872,1.609
2020-05-16,Nebraska,NE,31,10220,129,1934408.0,454,7,0.528,0.007,9.232,4.86,6.118,1.946
2020-05-17,Nebraska,NE,31,10348,129,1934408.0,128,0,0.535,0.007,9.245,4.86,4.852,-inf
2020-05-18,Nebraska,NE,31,10625,132,1934408.0,277,3,0.549,0.007,9.271,4.883,5.624,1.099
2020-05-19,Nebraska,NE,31,10846,136,1934408.0,221,4,0.561,0.007,9.292,4.913,5.398,1.386
2020-05-20,Nebraska,NE,31,11119,141,1934408.0,273,5,0.575,0.007,9.316,4.949,5.609,1.609
2020-05-21,Nebraska,NE,31,11423,148,1934408.0,304,7,0.591,0.008,9.343,4.997,5.717,1.946
2020-05-22,Nebraska,NE,31,11661,149,1934408.0,238,1,0.603,0.008,9.364,5.004,5.472,0.0
2020-05-23,Nebraska,NE,31,11988,150,1934408.0,327,1,0.62,0.008,9.392,5.011,5.79,0.0
2020-05-24,Nebraska,NE,31,12133,153,1934408.0,145,3,0.627,0.008,9.404,5.03,4.977,1.099
2020-05-25,Nebraska,NE,31,12354,155,1934408.0,221,2,0.639,0.008,9.422,5.043,5.398,0.693
2020-05-26,Nebraska,NE,31,12618,160,1934408.0,264,5,0.652,0.008,9.443,5.075,5.576,1.609
2020-05-27,Nebraska,NE,31,12975,168,1934408.0,357,8,0.671,0.009,9.471,5.124,5.878,2.079
2020-05-28,Nebraska,NE,31,13260,170,1934408.0,285,2,0.685,0.009,9.493,5.136,5.652,0.693
2020-05-29,Nebraska,NE,31,13654,177,1934408.0,394,7,0.706,0.009,9.522,5.176,5.976,1.946
2020-05-30,Nebraska,NE,31,13905,177,1934408.0,251,0,0.719,0.009,9.54,5.176,5.525,-inf
2020-05-31,Nebraska,NE,31,14101,178,1934408.0,196,1,0.729,0.009,9.554,5.182,5.278,0.0
2020-06-01,Nebraska,NE,31,14345,183,1934408.0,244,5,0.742,0.009,9.571,5.209,5.497,1.609
2020-06-02,Nebraska,NE,31,14611,187,1934408.0,266,4,0.755,0.01,9.59,5.231,5.583,1.386
2020-06-03,Nebraska,NE,31,14866,189,1934408.0,255,2,0.769,0.01,9.607,5.242,5.541,0.693
2020-06-04,Nebraska,NE,31,15117,193,1934408.0,251,4,0.781,0.01,9.624,5.263,5.525,1.386
2020-06-05,Nebraska,NE,31,15379,193,1934408.0,262,0,0.795,0.01,9.641,5.263,5.568,-inf
2020-06-06,Nebraska,NE,31,15543,196,1934408.0,164,3,0.804,0.01,9.651,5.278,5.1,1.099
2020-06-07,Nebraska,NE,31,15634,196,1934408.0,91,0,0.808,0.01,9.657,5.278,4.511,-inf
2020-06-08,Nebraska,NE,31,15752,196,1934408.0,118,0,0.814,0.01,9.665,5.278,4.771,-inf
2020-06-09,Nebraska,NE,31,15888,199,1934408.0,136,3,0.821,0.01,9.673,5.293,4.913,1.099
2020-06-10,Nebraska,NE,31,16025,209,1934408.0,137,10,0.828,0.011,9.682,5.342,4.92,2.303
2020-06-11,Nebraska,NE,31,16315,217,1934408.0,290,8,0.843,0.011,9.7,5.38,5.67,2.079
2020-06-12,Nebraska,NE,31,16513,221,1934408.0,198,4,0.854,0.011,9.712,5.398,5.288,1.386
2020-06-13,Nebraska,NE,31,16634,221,1934408.0,121,0,0.86,0.011,9.719,5.398,4.796,-inf
2020-06-14,Nebraska,NE,31,16735,221,1934408.0,101,0,0.865,0.011,9.725,5.398,4.615,-inf
2020-06-15,Nebraska,NE,31,16860,226,1934408.0,125,5,0.872,0.012,9.733,5.421,4.828,1.609
2020-06-16,Nebraska,NE,31,17031,236,1934408.0,171,10,0.88,0.012,9.743,5.464,5.142,2.303
2020-06-17,Nebraska,NE,31,17226,239,1934408.0,195,3,0.891,0.012,9.754,5.476,5.273,1.099
2020-06-18,Nebraska,NE,31,17415,244,1934408.0,189,5,0.9,0.013,9.765,5.497,5.242,1.609
2020-06-19,Nebraska,NE,31,17591,249,1934408.0,176,5,0.909,0.013,9.775,5.517,5.17,1.609
2020-06-20,Nebraska,NE,31,17707,249,1934408.0,116,0,0.915,0.013,9.782,5.517,4.754,-inf
2020-06-21,Nebraska,NE,31,17810,252,1934408.0,103,3,0.921,0.013,9.788,5.529,4.635,1.099
2020-06-22,Nebraska,NE,31,17957,255,1934408.0,147,3,0.928,0.013,9.796,5.541,4.99,1.099
2020-06-23,Nebraska,NE,31,18091,262,1934408.0,134,7,0.935,0.014,9.803,5.568,4.898,1.946
2020-06-24,Nebraska,NE,31,18220,263,1934408.0,129,1,0.942,0.014,9.81,5.572,4.86,0.0
2020-06-25,Nebraska,NE,31,18346,266,1934408.0,126,3,0.948,0.014,9.817,5.583,4.836,1.099
2020-06-26,Nebraska,NE,31,18524,270,1934408.0,178,4,0.958,0.014,9.827,5.598,5.182,1.386
2020-06-27,Nebraska,NE,31,18775,271,1934408.0,251,1,0.971,0.014,9.84,5.602,5.525,0.0
